source_id,target_id,src_profile,tgt_profile,relationship_level,tweet_id
199,199,"Feature_Vector: [1.0, 1.0, 0.0, 0.5112609267234802, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5112609267234802, 0.0]",1,tweet_199_757633
420,9526,"Feature_Vector: [1.0, 1.0, 0.0, 0.24791501462459564, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]",3,tweet_9526_1059323
3469,6477,"Feature_Vector: [0.0, 0.0, 0.0, 0.3128339350223541, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.28631845116615295, 0.0]",2,tweet_6477_1310999
5288,4685,"Feature_Vector: [1.0, 1.0, 0.0, 0.40498119592666626, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3799353241920471, 0.0]",1,tweet_4685_864830
7724,9606,"Feature_Vector: [0.0, 0.0, 0.0, 0.3553583323955536, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.318090558052063, 0.0]",3,tweet_9606_1375336
7550,3153,"Feature_Vector: [1.0, 0.0, 0.0, 0.4779631197452545, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.6031721234321594, 0.0]",1,tweet_3153_561307
8480,8480,"Feature_Vector: [0.0, 0.0, 1.0, 0.6641719341278076, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.6641719341278076, 0.0]",1,tweet_8480_931778
7531,10075,"Feature_Vector: [1.0, 1.0, 0.0, 0.1838071197271347, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36282673478126526, 0.0]",1,tweet_10075_560804
6758,6798,"Feature_Vector: [1.0, 1.0, 0.0, 0.4459894001483917, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5117623209953308, 0.0]",1,tweet_6798_894798
6880,6942,"Feature_Vector: [1.0, 1.0, 0.0, 0.3877529203891754, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.49113425612449646, 0.0]",3,tweet_6942_1367183
5005,6191,"Feature_Vector: [1.0, 1.0, 0.0, 0.4694021940231323, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3746655583381653, 0.0]",1,tweet_6191_141465
2373,9526,"Feature_Vector: [1.0, 1.0, 0.0, 0.28305232524871826, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]",1,tweet_9526_374425
15,5094,"Feature_Vector: [0.0, 0.0, 0.0, 0.2819201946258545, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25570884346961975, 0.0]",1,tweet_5094_287927
1322,9860,"Feature_Vector: [1.0, 1.0, 0.0, 0.47167715430259705, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4088074266910553, 0.0]",3,tweet_9860_1086374
566,8422,"Feature_Vector: [1.0, 1.0, 0.0, 0.31562840938568115, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3706205487251282, 0.0]",1,tweet_8422_14463
3463,3714,"Feature_Vector: [1.0, 1.0, 0.0, 0.3927783966064453, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5966011881828308, 0.0]",1,tweet_3714_822447
7575,2278,"Feature_Vector: [1.0, 1.0, 0.0, 0.32783839106559753, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.16611197590827942, 1.0]",1,tweet_2278_212454
3456,8225,"Feature_Vector: [0.0, 0.0, 0.0, 0.3290085196495056, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3296664357185364, 0.0]",4,tweet_8225_1138956
8469,8469,"Feature_Vector: [0.0, 0.0, 0.0, 0.3951326608657837, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3951326608657837, 0.0]",1,tweet_8469_931525
4460,7964,"Feature_Vector: [0.0, 0.0, 0.0, 0.20668163895606995, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3024599552154541, 0.0]",3,tweet_7964_1329564
3084,106,"Feature_Vector: [1.0, 1.0, 0.0, 0.24996672570705414, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7920801639556885, 0.0]",1,tweet_106_401604
333,4789,"Feature_Vector: [0.0, 0.0, 0.0, 0.3178894519805908, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.24432046711444855, 0.0]",2,tweet_4789_1227860
3514,4668,"Feature_Vector: [1.0, 1.0, 0.0, 0.3355613350868225, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3956427574157715, 0.0]",1,tweet_4668_416846
2250,4662,"Feature_Vector: [0.0, 0.0, 0.0, 0.32783839106559753, 1.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3615403175354004, 0.0]",1,tweet_4662_61102
2822,2109,"Feature_Vector: [1.0, 1.0, 0.0, 0.3761913776397705, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.40211236476898193, 0.0]",1,tweet_2109_390974
9816,9619,"Feature_Vector: [1.0, 1.0, 0.0, 0.47644394636154175, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4619846045970917, 0.0]",1,tweet_9619_643587
6511,6511,"Feature_Vector: [1.0, 1.0, 0.0, 0.466063529253006, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.466063529253006, 0.0]",1,tweet_6511_1020829
9531,8660,"Feature_Vector: [1.0, 1.0, 0.0, 0.2741687297821045, 1.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5584698915481567, 0.0]",1,tweet_8660_747420
7974,9659,"Feature_Vector: [1.0, 1.0, 0.0, 0.3643503487110138, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36609169840812683, 0.0]",1,tweet_9659_733189
5105,7087,"Feature_Vector: [1.0, 1.0, 0.0, 0.2598029375076294, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6930900812149048, 0.0]",1,tweet_7087_476143
9533,9338,"Feature_Vector: [1.0, 1.0, 0.0, 0.4570772349834442, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.42182081937789917, 0.0]",1,tweet_9338_264960
1833,8271,"Feature_Vector: [1.0, 1.0, 0.0, 0.3619108498096466, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33758673071861267, 0.0]",1,tweet_8271_355847
2953,8540,"Feature_Vector: [1.0, 0.0, 0.0, 0.30428415536880493, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6127685308456421, 0.0]",1,tweet_8540_683662
4495,3368,"Feature_Vector: [1.0, 1.0, 0.0, 0.33643826842308044, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.21475474536418915, 0.0]",1,tweet_3368_450254
1857,1857,"Feature_Vector: [0.0, 0.0, 1.0, 0.4934772253036499, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.4934772253036499, 0.0]",1,tweet_1857_788930
6332,1466,"Feature_Vector: [1.0, 1.0, 0.0, 0.4415101408958435, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3945661783218384, 0.0]",1,tweet_1466_179021
310,9152,"Feature_Vector: [1.0, 1.0, 0.0, 0.327669233083725, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34662726521492004, 0.0]",1,tweet_9152_299923
1669,2683,"Feature_Vector: [1.0, 1.0, 0.0, 0.27503666281700134, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33829280734062195, 0.0]",3,tweet_2683_1096774
1123,9079,"Feature_Vector: [1.0, 1.0, 0.0, 0.4119739532470703, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5973740220069885, 0.0]",1,tweet_9079_665734
995,6902,"Feature_Vector: [1.0, 1.0, 0.0, 0.22181588411331177, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6104324460029602, 0.0]",1,tweet_6902_769669
6653,6771,"Feature_Vector: [1.0, 1.0, 0.0, 0.3710933029651642, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.29747888445854187, 0.0]",1,tweet_6771_187476
5440,3339,"Feature_Vector: [1.0, 1.0, 0.0, 0.3877529203891754, 1.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7193793654441833, 0.0]",1,tweet_3339_487867
598,2456,"Feature_Vector: [0.0, 0.0, 0.0, 0.341960072517395, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33926671743392944, 1.0]",3,tweet_2456_1236945
6874,4175,"Feature_Vector: [0.0, 0.0, 0.0, 0.5135238766670227, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5835127234458923, 0.0]",1,tweet_4175_538058
1002,4118,"Feature_Vector: [1.0, 1.0, 0.0, 0.2159947007894516, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3954392671585083, 0.0]",3,tweet_4118_1077546
1931,491,"Feature_Vector: [1.0, 0.0, 0.0, 0.5853594541549683, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5038406252861023, 0.0]",1,tweet_491_52859
2470,966,"Feature_Vector: [1.0, 1.0, 0.0, 0.4678705930709839, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5177536010742188, 0.0]",1,tweet_966_378433
4668,8909,"Feature_Vector: [1.0, 1.0, 0.0, 0.3956427574157715, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25866320729255676, 0.0]",3,tweet_8909_1166281
7519,5241,"Feature_Vector: [1.0, 0.0, 0.0, 0.3619108498096466, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_560376
3514,1816,"Feature_Vector: [1.0, 1.0, 0.0, 0.3355613350868225, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45656219124794006, 0.0]",1,tweet_1816_1000389
5823,5823,"Feature_Vector: [1.0, 1.0, 0.0, 0.39245694875717163, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39245694875717163, 0.0]",1,tweet_5823_874822
1216,3168,"Feature_Vector: [1.0, 1.0, 0.0, 0.24505792558193207, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3296664357185364, 0.0]",1,tweet_3168_31358
1697,2366,"Feature_Vector: [1.0, 1.0, 0.0, 0.16611197590827942, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2723917067050934, 0.0]",1,tweet_2366_350056
5543,7279,"Feature_Vector: [0.0, 0.0, 0.0, 0.3615403175354004, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.41565293073654175, 0.0]",2,tweet_7279_1349295
7647,6838,"Feature_Vector: [0.0, 0.0, 0.0, 0.4087672233581543, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4204636812210083, 0.0]",1,tweet_6838_564618
3873,4507,"Feature_Vector: [1.0, 1.0, 0.0, 0.6049335598945618, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5864585041999817, 0.0]",1,tweet_4507_429282
1777,6216,"Feature_Vector: [0.0, 0.0, 0.0, 0.22069871425628662, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.42662307620048523, 0.0]",2,tweet_6216_1272628
9686,601,"Feature_Vector: [0.0, 0.0, 0.0, 0.3427436351776123, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3000243604183197, 0.0]",1,tweet_601_270338
5746,7792,"Feature_Vector: [1.0, 1.0, 0.0, 0.29006949067115784, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.525979220867157, 0.0]",1,tweet_7792_711774
1735,8385,"Feature_Vector: [1.0, 1.0, 0.0, 0.33299997448921204, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30703669786453247, 0.0]",2,tweet_8385_1271601
8382,8296,"Feature_Vector: [1.0, 1.0, 0.0, 0.22291137278079987, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.8148944973945618, 0.0]",1,tweet_8296_929976
3518,3518,"Feature_Vector: [1.0, 1.0, 0.0, 0.3112698197364807, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3112698197364807, 0.0]",1,tweet_3518_824431
1573,7302,"Feature_Vector: [1.0, 1.0, 0.0, 0.4553065299987793, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.16306175291538239, 0.0]",2,tweet_7302_1267377
2096,7465,"Feature_Vector: [1.0, 1.0, 0.0, 0.26092013716697693, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3412986993789673, 0.0]",1,tweet_7465_363296
1633,1254,"Feature_Vector: [0.0, 0.0, 0.0, 0.39609792828559875, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.49408355355262756, 0.0]",1,tweet_1254_781502
6611,6611,"Feature_Vector: [1.0, 1.0, 0.0, 0.4385036826133728, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4385036826133728, 0.0]",1,tweet_6611_720237
293,7707,"Feature_Vector: [1.0, 0.0, 0.0, 0.3339173197746277, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2506343722343445, 0.0]",2,tweet_7707_1226955
2360,2605,"Feature_Vector: [1.0, 1.0, 0.0, 0.34817954897880554, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2723917067050934, 0.0]",3,tweet_2605_1113800
1800,9886,"Feature_Vector: [1.0, 1.0, 0.0, 0.37279361486434937, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2250405102968216, 0.0]",3,tweet_9886_1100704
8470,2102,"Feature_Vector: [1.0, 1.0, 0.0, 0.2691405415534973, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3559771478176117, 0.0]",1,tweet_2102_592547
932,9782,"Feature_Vector: [1.0, 1.0, 0.0, 0.35116153955459595, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4398416578769684, 0.0]",1,tweet_9782_319809
9547,4830,"Feature_Vector: [1.0, 1.0, 0.0, 0.3969973921775818, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7055684924125671, 0.0]",1,tweet_4830_1042164
7539,7539,"Feature_Vector: [0.0, 0.0, 0.0, 0.5753263831138611, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5753263831138611, 0.0]",1,tweet_7539_1028347
1781,3898,"Feature_Vector: [1.0, 1.0, 0.0, 0.3288428485393524, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35729509592056274, 0.0]",3,tweet_3898_1099873
3544,3544,"Feature_Vector: [1.0, 0.0, 0.0, 0.4866427481174469, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4866427481174469, 0.0]",1,tweet_3544_826185
4154,9880,"Feature_Vector: [1.0, 1.0, 0.0, 0.28416216373443604, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34817954897880554, 0.0]",1,tweet_9880_439394
3274,5241,"Feature_Vector: [1.0, 1.0, 0.0, 0.2779734432697296, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_408829
5300,8104,"Feature_Vector: [1.0, 1.0, 0.0, 0.34049466252326965, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5237593054771423, 0.0]",1,tweet_8104_483650
2360,8867,"Feature_Vector: [1.0, 1.0, 0.0, 0.34817954897880554, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6081048250198364, 0.0]",1,tweet_8867_374204
3593,3593,"Feature_Vector: [1.0, 1.0, 0.0, 0.25866320729255676, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25866320729255676, 0.0]",1,tweet_3593_827421
8366,1494,"Feature_Vector: [0.0, 0.0, 1.0, 0.6133937239646912, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.606764554977417, 0.0]",1,tweet_1494_588329
1984,6661,"Feature_Vector: [0.0, 0.0, 1.0, 0.7161551713943481, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.399042010307312, 0.0]",2,tweet_6661_1278675
999,1672,"Feature_Vector: [1.0, 1.0, 0.0, 0.40705132484436035, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3914267420768738, 0.0]",1,tweet_1672_25508
6603,3892,"Feature_Vector: [0.0, 0.0, 0.0, 0.25631222128868103, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5330501794815063, 0.0]",1,tweet_3892_720141
242,6049,"Feature_Vector: [1.0, 1.0, 0.0, 0.4232395589351654, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25259116291999817, 1.0]",4,tweet_6049_1055124
4666,4666,"Feature_Vector: [1.0, 1.0, 0.0, 0.4129164218902588, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4129164218902588, 0.0]",1,tweet_4666_852984
4807,3082,"Feature_Vector: [1.0, 1.0, 0.0, 0.296604186296463, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5919924974441528, 0.0]",1,tweet_3082_702692
3051,7701,"Feature_Vector: [1.0, 1.0, 0.0, 0.22907190024852753, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37347468733787537, 0.0]",3,tweet_7701_1130565
383,5123,"Feature_Vector: [1.0, 0.0, 0.0, 0.40179452300071716, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4174751937389374, 0.0]",2,tweet_5123_1230136
369,9301,"Feature_Vector: [0.0, 0.0, 0.0, 0.3586808145046234, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5602076649665833, 0.0]",1,tweet_9301_973662
4890,7404,"Feature_Vector: [1.0, 1.0, 0.0, 0.24996672570705414, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.10108299553394318, 0.0]",2,tweet_7404_1337716
7129,9671,"Feature_Vector: [1.0, 1.0, 0.0, 0.48933982849121094, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3011198341846466, 0.0]",3,tweet_9671_1201563
6463,8290,"Feature_Vector: [1.0, 1.0, 0.0, 0.36990389227867126, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.25808456540107727, 0.0]",3,tweet_8290_1194561
3277,9526,"Feature_Vector: [1.0, 1.0, 0.0, 0.3410319685935974, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]",1,tweet_9526_408976
828,2735,"Feature_Vector: [1.0, 1.0, 0.0, 0.3780250549316406, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2506343722343445, 0.0]",2,tweet_2735_1244735
5525,7055,"Feature_Vector: [1.0, 1.0, 0.0, 0.44605177640914917, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3675307333469391, 0.0]",1,tweet_7055_490253
4667,7178,"Feature_Vector: [0.0, 0.0, 0.0, 0.32044973969459534, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.49253708124160767, 0.0]",1,tweet_7178_458319
9065,9065,"Feature_Vector: [1.0, 1.0, 0.0, 0.3630985915660858, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3630985915660858, 0.0]",1,tweet_9065_742709
4319,7277,"Feature_Vector: [1.0, 1.0, 0.0, 0.3706205487251282, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4428894519805908, 0.0]",3,tweet_7277_1157992
7831,7831,"Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]",1,tweet_7831_917760
1805,9513,"Feature_Vector: [1.0, 1.0, 0.0, 0.3516066372394562, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4159371256828308, 0.0]",3,tweet_9513_1101155
4825,3380,"Feature_Vector: [1.0, 1.0, 0.0, 0.3631889522075653, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39065542817115784, 0.0]",1,tweet_3380_462912
4170,7367,"Feature_Vector: [0.0, 0.0, 0.0, 0.4016121029853821, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5877307653427124, 0.0]",1,tweet_7367_439852
5047,7379,"Feature_Vector: [1.0, 1.0, 0.0, 0.3984653651714325, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45657944679260254, 0.0]",1,tweet_7379_142605
8593,9300,"Feature_Vector: [1.0, 0.0, 0.0, 0.4117835462093353, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7272517681121826, 0.0]",1,tweet_9300_596419
9353,3113,"Feature_Vector: [1.0, 0.0, 0.0, 0.4432618319988251, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5889684557914734, 0.0]",1,tweet_3113_257975
1792,8826,"Feature_Vector: [1.0, 1.0, 0.0, 0.16306175291538239, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.24650456011295319, 0.0]",3,tweet_8826_1100415
8141,5887,"Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3489980101585388, 0.0]",1,tweet_5887_226937
9292,9976,"Feature_Vector: [0.0, 0.0, 0.0, 0.29327577352523804, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5263208746910095, 0.0]",1,tweet_9976_744619
2520,2520,"Feature_Vector: [1.0, 1.0, 0.0, 0.37597593665122986, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37597593665122986, 0.0]",1,tweet_2520_804979
9912,356,"Feature_Vector: [1.0, 1.0, 0.0, 0.37140628695487976, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.31349119544029236, 0.0]",1,tweet_356_278064
2367,2367,"Feature_Vector: [1.0, 1.0, 0.0, 0.5344723463058472, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5344723463058472, 0.0]",1,tweet_2367_801157
9884,4267,"Feature_Vector: [1.0, 1.0, 0.0, 0.36487841606140137, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4675308167934418, 0.0]",1,tweet_4267_645832
4208,4869,"Feature_Vector: [1.0, 1.0, 0.0, 0.3217816948890686, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.41525977849960327, 0.0]",3,tweet_4869_1156040
24,6589,"Feature_Vector: [1.0, 0.0, 0.0, 0.3395419120788574, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.43632426857948303, 0.0]",1,tweet_6589_288694
6512,1729,"Feature_Vector: [1.0, 1.0, 0.0, 0.4521700143814087, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5922421813011169, 0.0]",1,tweet_1729_527065
7471,6017,"Feature_Vector: [1.0, 1.0, 0.0, 0.4045925736427307, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4538053572177887, 0.0]",1,tweet_6017_559049
7831,7831,"Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]",1,tweet_7831_917763
1378,3632,"Feature_Vector: [1.0, 1.0, 0.0, 0.29630959033966064, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 1.0, 0.0]",1,tweet_3632_776387
10047,10047,"Feature_Vector: [1.0, 1.0, 0.0, 0.31327295303344727, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.31327295303344727, 0.0]",1,tweet_10047_970461
6978,2500,"Feature_Vector: [1.0, 1.0, 0.0, 0.33912861347198486, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4847284257411957, 0.0]",1,tweet_2500_195727
9765,3760,"Feature_Vector: [1.0, 1.0, 0.0, 0.3954392671585083, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34182843565940857, 0.0]",1,tweet_3760_640008
10176,2006,"Feature_Vector: [1.0, 1.0, 0.0, 0.25631222128868103, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5827939510345459, 0.0]",1,tweet_2006_655164
1742,7723,"Feature_Vector: [1.0, 1.0, 0.0, 0.48030951619148254, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.709007740020752, 0.0]",1,tweet_7723_351329
9957,6954,"Feature_Vector: [1.0, 1.0, 0.0, 0.4231460690498352, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4348737895488739, 0.0]",1,tweet_6954_648241
6555,9547,"Feature_Vector: [1.0, 1.0, 0.0, 0.4464039206504822, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3969973921775818, 0.0]",1,tweet_9547_528097
7635,7635,"Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]",1,tweet_7635_914048
2584,4175,"Feature_Vector: [1.0, 1.0, 0.0, 0.5331700444221497, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5835127234458923, 0.0]",1,tweet_4175_382619
5097,5487,"Feature_Vector: [1.0, 1.0, 0.0, 0.5017120838165283, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.29327577352523804, 1.0]",3,tweet_5487_1341532
720,4621,"Feature_Vector: [0.0, 0.0, 0.0, 0.427755206823349, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3656613826751709, 0.0]",3,tweet_4621_1068698
1983,2488,"Feature_Vector: [1.0, 1.0, 0.0, 0.3152073919773102, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5978919267654419, 0.0]",1,tweet_2488_359384
6391,7140,"Feature_Vector: [1.0, 0.0, 0.0, 0.4673459231853485, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.685858428478241, 0.0]",1,tweet_7140_180647
5365,10165,"Feature_Vector: [0.0, 0.0, 0.0, 0.3441525101661682, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4697991609573364, 0.0]",2,tweet_10165_1346430
5650,6180,"Feature_Vector: [1.0, 0.0, 0.0, 0.26866039633750916, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.039104241877794266, 0.0]",3,tweet_6180_1350766
4248,7631,"Feature_Vector: [1.0, 1.0, 0.0, 0.5995654463768005, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.16900572180747986, 0.0]",2,tweet_7631_1325558
4438,2324,"Feature_Vector: [1.0, 1.0, 0.0, 0.21720798313617706, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3502606749534607, 0.0]",1,tweet_2324_1006791
1000,1655,"Feature_Vector: [1.0, 1.0, 0.0, 0.41011902689933777, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.32715868949890137, 0.0]",1,tweet_1655_321857
7635,7635,"Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]",1,tweet_7635_913288
839,2619,"Feature_Vector: [1.0, 1.0, 0.0, 0.27328720688819885, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7432684302330017, 0.0]",1,tweet_2619_767253
2692,5413,"Feature_Vector: [1.0, 1.0, 0.0, 0.4325993061065674, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3690154254436493, 0.0]",3,tweet_5413_1122405
1464,328,"Feature_Vector: [1.0, 1.0, 0.0, 0.32524609565734863, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6683395504951477, 0.0]",1,tweet_328_339159
2054,9585,"Feature_Vector: [0.0, 0.0, 0.0, 0.38242849707603455, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2907254993915558, 0.0]",3,tweet_9585_1280594
3444,814,"Feature_Vector: [1.0, 1.0, 0.0, 0.356079638004303, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30895739793777466, 0.0]",1,tweet_814_95325
4507,4507,"Feature_Vector: [1.0, 0.0, 0.0, 0.5864585041999817, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5864585041999817, 0.0]",1,tweet_4507_849416
