source_id,target_id,mediator_ids,full_path,hop_count
8205,10109,"[8923, 4913, 8787, 9263]","[8205, 8923, 4913, 8787, 9263, 10109]",5
9533,3224,"[9383, 3302, 4217, 2180, 10032]","[9533, 9383, 3302, 4217, 2180, 10032, 3224]",6
9966,5204,"[10094, 10140, 2180, 3842]","[9966, 10094, 10140, 2180, 3842, 5204]",5
926,106,"[4058, 6799]","[926, 4058, 6799, 106]",3
348,9902,"[8781, 9811]","[348, 8781, 9811, 9902]",3
3265,2639,"[5791, 3407, 5021]","[3265, 5791, 3407, 5021, 2639]",4
5674,901,"[8250, 9187, 9831]","[5674, 8250, 9187, 9831, 901]",4
5434,663,"[4964, 123]","[5434, 4964, 123, 663]",3
411,9702,"[8159, 10192, 9135]","[411, 8159, 10192, 9135, 9702]",4
8467,5884,"[4372, 2458]","[8467, 4372, 2458, 5884]",3
3493,311,"[9595, 9936, 367, 9362, 22]","[3493, 9595, 9936, 367, 9362, 22, 311]",6
8210,1545,"[8714, 279, 368]","[8210, 8714, 279, 368, 1545]",4
8389,8250,"[9461, 3997, 2911]","[8389, 9461, 3997, 2911, 8250]",4
4601,9189,"[9161, 8750]","[4601, 9161, 8750, 9189]",3
4509,8840,"[3632, 5099, 3339, 3407, 7470]","[4509, 3632, 5099, 3339, 3407, 7470, 8840]",6
9819,3271,"[2701, 4546, 6771, 3601]","[9819, 2701, 4546, 6771, 3601, 3271]",5
7351,10143,"[9333, 9840, 10102, 10140]","[7351, 9333, 9840, 10102, 10140, 10143]",5
6690,1578,"[8734, 10084]","[6690, 8734, 10084, 1578]",3
2865,1395,"[1950, 5258, 3632, 9126]","[2865, 1950, 5258, 3632, 9126, 1395]",5
6259,8079,"[3962, 6947, 2416, 1857, 117]","[6259, 3962, 6947, 2416, 1857, 117, 8079]",6
9231,4866,"[9398, 1560]","[9231, 9398, 1560, 4866]",3
1099,5944,"[4758, 5455, 5417, 7538, 8663]","[1099, 4758, 5455, 5417, 7538, 8663, 5944]",6
666,2737,"[10044, 2302]","[666, 10044, 2302, 2737]",3
2319,9369,"[7451, 6819, 3336, 9157]","[2319, 7451, 6819, 3336, 9157, 9369]",5
609,9581,"[6511, 8461, 7538, 8958, 9225]","[609, 6511, 8461, 7538, 8958, 9225, 9581]",6
449,9514,"[1782, 4266, 8152, 10176]","[449, 1782, 4266, 8152, 10176, 9514]",5
4679,2379,"[10136, 5615, 3798, 5871, 9902]","[4679, 10136, 5615, 3798, 5871, 9902, 2379]",6
5584,541,"[4507, 1031, 8879, 1562, 9500]","[5584, 4507, 1031, 8879, 1562, 9500, 541]",6
7487,8940,"[9173, 9576, 5918, 7709]","[7487, 9173, 9576, 5918, 7709, 8940]",5
5306,8663,"[6262, 8501, 9916, 10034]","[5306, 6262, 8501, 9916, 10034, 8663]",5
1096,6515,"[1984, 9977, 2902, 5390]","[1096, 1984, 9977, 2902, 5390, 6515]",5
1,8186,"[402, 1835, 4328]","[1, 402, 1835, 4328, 8186]",4
448,7629,"[5839, 8104, 1506, 5434, 8847]","[448, 5839, 8104, 1506, 5434, 8847, 7629]",6
222,9544,"[4964, 1202]","[222, 4964, 1202, 9544]",3
7908,4976,"[3088, 8480, 2180]","[7908, 3088, 8480, 2180, 4976]",4
5749,520,"[8764, 6871, 6398]","[5749, 8764, 6871, 6398, 520]",4
4490,10102,"[7631, 9039, 9534, 9916, 10081]","[4490, 7631, 9039, 9534, 9916, 10081, 10102]",6
2100,7019,"[8663, 366]","[2100, 8663, 366, 7019]",3
6173,1914,"[3881, 5873, 7543, 2379, 9726]","[6173, 3881, 5873, 7543, 2379, 9726, 1914]",6
2055,3548,"[7546, 5241, 2784]","[2055, 7546, 5241, 2784, 3548]",4
3933,8384,"[4638, 5519, 7143]","[3933, 4638, 5519, 7143, 8384]",4
5822,8507,"[6197, 3179, 8220]","[5822, 6197, 3179, 8220, 8507]",4
7969,9892,"[6069, 2127, 9539, 8940, 8899]","[7969, 6069, 2127, 9539, 8940, 8899, 9892]",6
3046,6240,"[2701, 10023, 9792, 10044]","[3046, 2701, 10023, 9792, 10044, 6240]",5
1658,5871,"[8741, 10015, 8972, 9631, 7483]","[1658, 8741, 10015, 8972, 9631, 7483, 5871]",6
1266,5946,"[4572, 4756]","[1266, 4572, 4756, 5946]",3
1996,3338,"[6610, 2806, 1884]","[1996, 6610, 2806, 1884, 3338]",4
1922,7298,"[9485, 9300, 7587]","[1922, 9485, 9300, 7587, 7298]",4
1744,8399,"[6422, 7263, 10102, 10103]","[1744, 6422, 7263, 10102, 10103, 8399]",5
6556,9205,"[5417, 8593, 8250]","[6556, 5417, 8593, 8250, 9205]",4
9572,9455,"[9892, 106, 7296, 9440]","[9572, 9892, 106, 7296, 9440, 9455]",5
4832,5890,"[7530, 9446, 5301]","[4832, 7530, 9446, 5301, 5890]",4
8282,7723,"[2014, 6860, 6101, 6824]","[8282, 2014, 6860, 6101, 6824, 7723]",5
3688,8938,"[4357, 9267, 8671, 1127, 7510]","[3688, 4357, 9267, 8671, 1127, 7510, 8938]",6
1129,3478,"[10015, 9505, 2500, 7433, 7207]","[1129, 10015, 9505, 2500, 7433, 7207, 3478]",6
9427,8859,"[8780, 560, 9535, 8631]","[9427, 8780, 560, 9535, 8631, 8859]",5
9430,10015,"[5784, 7838, 9678]","[9430, 5784, 7838, 9678, 10015]",4
2484,10031,"[5750, 2939, 6245, 7272]","[2484, 5750, 2939, 6245, 7272, 10031]",5
9553,7972,"[8505, 6566]","[9553, 8505, 6566, 7972]",3
1034,4965,"[2893, 7006, 7243, 9583, 5696]","[1034, 2893, 7006, 7243, 9583, 5696, 4965]",6
2851,1753,"[7405, 7430]","[2851, 7405, 7430, 1753]",3
5917,7634,"[9733, 2638]","[5917, 9733, 2638, 7634]",3
9738,6408,"[4106, 8225, 555]","[9738, 4106, 8225, 555, 6408]",4
3604,5613,"[9353, 4285, 1560]","[3604, 9353, 4285, 1560, 5613]",4
5897,1811,"[1690, 7159]","[5897, 1690, 7159, 1811]",3
10176,9563,"[2543, 5238, 7465, 9384]","[10176, 2543, 5238, 7465, 9384, 9563]",5
10185,9696,"[2347, 3731, 3517, 7530]","[10185, 2347, 3731, 3517, 7530, 9696]",5
2570,9064,"[3113, 8703, 8797]","[2570, 3113, 8703, 8797, 9064]",4
9844,9706,"[2158, 4664]","[9844, 2158, 4664, 9706]",3
8806,8540,"[876, 10189]","[8806, 876, 10189, 8540]",3
8521,4477,"[3873, 8480]","[8521, 3873, 8480, 4477]",3
3380,1812,"[7204, 7723, 9986]","[3380, 7204, 7723, 9986, 1812]",4
4808,9929,"[8821, 8217]","[4808, 8821, 8217, 9929]",3
775,6835,"[10044, 8464]","[775, 10044, 8464, 6835]",3
5394,7563,"[5643, 7700]","[5394, 5643, 7700, 7563]",3
7200,290,"[311, 4424]","[7200, 311, 4424, 290]",3
1376,367,"[2029, 5139, 10001, 10084, 1741]","[1376, 2029, 5139, 10001, 10084, 1741, 367]",6
5588,9987,"[8189, 9612]","[5588, 8189, 9612, 9987]",3
9124,518,"[9796, 2986]","[9124, 9796, 2986, 518]",3
6026,9671,"[6758, 2027, 3224, 555]","[6026, 6758, 2027, 3224, 555, 9671]",5
8083,898,"[7173, 7713, 1682, 7162]","[8083, 7173, 7713, 1682, 7162, 898]",5
2017,9937,"[5567, 8720, 9762]","[2017, 5567, 8720, 9762, 9937]",4
9438,1535,"[5417, 652, 8326, 10004, 9619]","[9438, 5417, 652, 8326, 10004, 9619, 1535]",6
1735,2481,"[8501, 6928, 2933, 9373]","[1735, 8501, 6928, 2933, 9373, 2481]",5
3598,7700,"[9347, 9901]","[3598, 9347, 9901, 7700]",3
5025,5099,"[8663, 3632]","[5025, 8663, 3632, 5099]",3
4843,8461,"[7219, 2619]","[4843, 7219, 2619, 8461]",3
2256,10012,"[5738, 9798, 9958, 1363, 1673]","[2256, 5738, 9798, 9958, 1363, 1673, 10012]",6
9486,5415,"[5252, 9030, 6303, 6782]","[9486, 5252, 9030, 6303, 6782, 5415]",5
3802,9848,"[1414, 4637, 6639]","[3802, 1414, 4637, 6639, 9848]",4
2860,9995,"[6845, 4664, 5614]","[2860, 6845, 4664, 5614, 9995]",4
8284,3366,"[5304, 6959, 7249, 9991]","[8284, 5304, 6959, 7249, 9991, 3366]",5
7841,5109,"[9312, 9989]","[7841, 9312, 9989, 5109]",3
4625,10123,"[3464, 5594, 4164]","[4625, 3464, 5594, 4164, 10123]",4
705,4392,"[6772, 8295, 9811, 1332, 8781]","[705, 6772, 8295, 9811, 1332, 8781, 4392]",6
5925,6835,"[9204, 7957, 2908]","[5925, 9204, 7957, 2908, 6835]",4
6720,8938,"[3736, 2051]","[6720, 3736, 2051, 8938]",3
8543,4670,"[2006, 6050]","[8543, 2006, 6050, 4670]",3
3789,8977,"[4481, 7717]","[3789, 4481, 7717, 8977]",3
3282,5705,"[6038, 6500, 9779, 9995]","[3282, 6038, 6500, 9779, 9995, 5705]",5
3193,9202,"[6689, 7387, 8385]","[3193, 6689, 7387, 8385, 9202]",4
3424,8468,"[7621, 7424]","[3424, 7621, 7424, 8468]",3
3662,9179,"[7198, 2027, 7416]","[3662, 7198, 2027, 7416, 9179]",4
7019,9850,"[2442, 960, 5647, 7479, 8866]","[7019, 2442, 960, 5647, 7479, 8866, 9850]",6
8764,5913,"[6871, 1508, 1783, 3364]","[8764, 6871, 1508, 1783, 3364, 5913]",5
4632,7093,"[5344, 5903, 1414, 9816, 4826]","[4632, 5344, 5903, 1414, 9816, 4826, 7093]",6
9512,890,"[4987, 2065, 279, 5352, 4324]","[9512, 4987, 2065, 279, 5352, 4324, 890]",6
4035,9762,"[6669, 7189]","[4035, 6669, 7189, 9762]",3
9833,7792,"[876, 3646, 9986, 311, 5236]","[9833, 876, 3646, 9986, 311, 5236, 7792]",6
1213,9434,"[5238, 5307]","[1213, 5238, 5307, 9434]",3
6320,10129,"[8197, 9389, 7713, 3749]","[6320, 8197, 9389, 7713, 3749, 10129]",5
9456,4120,"[4896, 3688]","[9456, 4896, 3688, 4120]",3
2255,4143,"[8480, 3646, 10015, 1959, 2537]","[2255, 8480, 3646, 10015, 1959, 2537, 4143]",6
405,2972,"[2044, 6639]","[405, 2044, 6639, 2972]",3
6663,9370,"[3049, 463, 4793, 9052]","[6663, 3049, 463, 4793, 9052, 9370]",5
1939,3302,"[5523, 7520, 9555]","[1939, 5523, 7520, 9555, 3302]",4
9318,10140,"[10065, 4248, 7631, 7741, 9035]","[9318, 10065, 4248, 7631, 7741, 9035, 10140]",6
481,6069,"[3632, 643]","[481, 3632, 643, 6069]",3
5145,10088,"[8120, 9843, 8010]","[5145, 8120, 9843, 8010, 10088]",4
2596,7385,"[9980, 9098, 8246, 5417]","[2596, 9980, 9098, 8246, 5417, 7385]",5
237,4569,"[2456, 3050, 3347]","[237, 2456, 3050, 3347, 4569]",4
7021,10147,"[2533, 8240, 6309, 7700, 2959]","[7021, 2533, 8240, 6309, 7700, 2959, 10147]",6
5006,9987,"[9102, 9750, 7248]","[5006, 9102, 9750, 7248, 9987]",4
2054,3021,"[3206, 3136, 1123]","[2054, 3206, 3136, 1123, 3021]",4
3167,3539,"[2453, 6836, 8354, 3116]","[3167, 2453, 6836, 8354, 3116, 3539]",5
9582,3599,"[10160, 10188]","[9582, 10160, 10188, 3599]",3
4051,6159,"[4570, 5277, 2027, 7524, 7563]","[4051, 4570, 5277, 2027, 7524, 7563, 6159]",6
5746,51,"[7792, 1983]","[5746, 7792, 1983, 51]",3
5699,9300,"[7463, 9600]","[5699, 7463, 9600, 9300]",3
6520,7770,"[7723, 8556, 8777, 7877]","[6520, 7723, 8556, 8777, 7877, 7770]",5
1450,2584,"[2876, 5972]","[1450, 2876, 5972, 2584]",3
2038,5685,"[4726, 9024, 9102, 10096]","[2038, 4726, 9024, 9102, 10096, 5685]",5
733,9560,"[5417, 8892, 9764, 5619]","[733, 5417, 8892, 9764, 5619, 9560]",5
3999,5352,"[5643, 6911, 9784]","[3999, 5643, 6911, 9784, 5352]",4
9299,2234,"[9011, 9770, 8368]","[9299, 9011, 9770, 8368, 2234]",4
1536,9789,"[2611, 1215]","[1536, 2611, 1215, 9789]",3
2116,3636,"[10175, 1086]","[2116, 10175, 1086, 3636]",3
5532,6156,"[6265, 8836, 9373]","[5532, 6265, 8836, 9373, 6156]",4
9630,1691,"[6303, 7277]","[9630, 6303, 7277, 1691]",3
6929,8914,"[2614, 8846, 3963]","[6929, 2614, 8846, 3963, 8914]",4
6848,6332,"[22, 6426, 5005]","[6848, 22, 6426, 5005, 6332]",4
3210,9325,"[5106, 8787, 8964, 8971]","[3210, 5106, 8787, 8964, 8971, 9325]",5
6133,10102,"[8707, 9228]","[6133, 8707, 9228, 10102]",3
652,10009,"[2800, 3730, 7448, 5700, 6050]","[652, 2800, 3730, 7448, 5700, 6050, 10009]",6
3917,2340,"[7740, 8486, 6421]","[3917, 7740, 8486, 6421, 2340]",4
3881,2622,"[3487, 5005]","[3881, 3487, 5005, 2622]",3
8007,10131,"[3714, 6653, 97]","[8007, 3714, 6653, 97, 10131]",4
1894,2046,"[6473, 10075, 1828]","[1894, 6473, 10075, 1828, 2046]",4
4409,644,"[147, 9728, 9852, 10154, 3632]","[4409, 147, 9728, 9852, 10154, 3632, 644]",6
1800,9093,"[6970, 4335, 9465]","[1800, 6970, 4335, 9465, 9093]",4
8566,311,"[3490, 5304, 7536]","[8566, 3490, 5304, 7536, 311]",4
1391,9225,"[6092, 9552, 9824, 9143]","[1391, 6092, 9552, 9824, 9143, 9225]",5
1806,9634,"[8028, 7709, 3848]","[1806, 8028, 7709, 3848, 9634]",4
4720,3977,"[7102, 9098, 9581, 10005, 9174]","[4720, 7102, 9098, 9581, 10005, 9174, 3977]",6
2834,876,"[8872, 4957, 1599, 9141]","[2834, 8872, 4957, 1599, 9141, 876]",5
3126,6902,"[9795, 8296, 7019, 913]","[3126, 9795, 8296, 7019, 913, 6902]",5
7946,837,"[8574, 3404, 4785]","[7946, 8574, 3404, 4785, 837]",4
1884,5735,"[5115, 6055, 9706]","[1884, 5115, 6055, 9706, 5735]",4
2378,6443,"[8412, 8829, 6249, 3895]","[2378, 8412, 8829, 6249, 3895, 6443]",5
9288,4928,"[9425, 9978, 3541, 9231]","[9288, 9425, 9978, 3541, 9231, 4928]",5
5443,8486,"[7244, 7325]","[5443, 7244, 7325, 8486]",3
7012,10196,"[9228, 9855]","[7012, 9228, 9855, 10196]",3
8363,9686,"[3632, 644, 8441]","[8363, 3632, 644, 8441, 9686]",4
2887,10175,"[5696, 7251, 10103]","[2887, 5696, 7251, 10103, 10175]",4
7862,2300,"[9992, 10081, 10176, 4921, 5089]","[7862, 9992, 10081, 10176, 4921, 5089, 2300]",6
7547,10165,"[8322, 10065, 9158, 9807]","[7547, 8322, 10065, 9158, 9807, 10165]",5
2695,1914,"[10011, 2061, 328]","[2695, 10011, 2061, 328, 1914]",4
6696,9671,"[6449, 7735, 1772, 8940]","[6696, 6449, 7735, 1772, 8940, 9671]",5
1367,1681,"[9957, 6421, 5199]","[1367, 9957, 6421, 5199, 1681]",4
7523,5352,"[4546, 7220, 8005]","[7523, 4546, 7220, 8005, 5352]",4
687,9763,"[5944, 1228, 4315, 8798, 8838]","[687, 5944, 1228, 4315, 8798, 8838, 9763]",6
5277,8818,"[7046, 6869, 7026, 6720, 10059]","[5277, 7046, 6869, 7026, 6720, 10059, 8818]",6
7338,6798,"[6243, 5273, 5677, 6433, 4896]","[7338, 6243, 5273, 5677, 6433, 4896, 6798]",6
2125,7379,"[6513, 5099, 7260]","[2125, 6513, 5099, 7260, 7379]",4
1392,4638,"[4960, 5576, 7879, 10141]","[1392, 4960, 5576, 7879, 10141, 4638]",5
4726,5506,"[6755, 313]","[4726, 6755, 313, 5506]",3
6223,3292,"[9195, 3797, 652, 10189, 2027]","[6223, 9195, 3797, 652, 10189, 2027, 3292]",6
8940,6258,"[4637, 1607, 311, 987]","[8940, 4637, 1607, 311, 987, 6258]",5
6771,9886,"[6049, 9800, 9301]","[6771, 6049, 9800, 9301, 9886]",4
9117,3556,"[9556, 10083, 2640, 4625, 6433]","[9117, 9556, 10083, 2640, 4625, 6433, 3556]",6
560,8175,"[805, 5275]","[560, 805, 5275, 8175]",3
715,8480,"[2013, 7918, 8752, 10065, 3632]","[715, 2013, 7918, 8752, 10065, 3632, 8480]",6
7571,1176,"[9194, 9357, 9349, 4224]","[7571, 9194, 9357, 9349, 4224, 1176]",5
2648,9282,"[4935, 10047, 4687, 8864]","[2648, 4935, 10047, 4687, 8864, 9282]",5
1616,2162,"[7055, 5417, 5645, 2068]","[1616, 7055, 5417, 5645, 2068, 2162]",5
8142,2,"[6548, 6069, 4667]","[8142, 6548, 6069, 4667, 2]",4
5284,4499,"[7654, 8860]","[5284, 7654, 8860, 4499]",3
6126,9873,"[7841, 7700, 5944, 6694, 3598]","[6126, 7841, 7700, 5944, 6694, 3598, 9873]",6
2382,3487,"[3082, 117, 7875]","[2382, 3082, 117, 7875, 3487]",4
7600,8820,"[2893, 6202, 6235, 407]","[7600, 2893, 6202, 6235, 407, 8820]",5
730,10049,"[10064, 9758, 51, 3030, 876]","[730, 10064, 9758, 51, 3030, 876, 10049]",6
6852,5241,"[7751, 3760]","[6852, 7751, 3760, 5241]",3
6014,9591,"[7589, 10195, 3900, 4659, 6491]","[6014, 7589, 10195, 3900, 4659, 6491, 9591]",6
5337,9258,"[10129, 7303, 1545, 4228, 6970]","[5337, 10129, 7303, 1545, 4228, 6970, 9258]",6
9910,9612,"[9929, 368, 6088, 8183]","[9910, 9929, 368, 6088, 8183, 9612]",5
6053,9468,"[7894, 8327, 8354, 9894]","[6053, 7894, 8327, 8354, 9894, 9468]",5
1838,6566,"[8774, 10131, 3548, 180, 5381]","[1838, 8774, 10131, 3548, 180, 5381, 6566]",6
5326,1901,"[5446, 10186, 9424, 643]","[5326, 5446, 10186, 9424, 643, 1901]",5
579,8868,"[9567, 9698, 2312, 3172, 3984]","[579, 9567, 9698, 2312, 3172, 3984, 8868]",6
5943,6085,"[4735, 814, 8010, 10126]","[5943, 4735, 814, 8010, 10126, 6085]",5
4150,9500,"[1729, 8417]","[4150, 1729, 8417, 9500]",3
6733,4978,"[1759, 6767, 1025, 9843, 2250]","[6733, 1759, 6767, 1025, 9843, 2250, 4978]",6
2591,4670,"[3566, 7187, 8895]","[2591, 3566, 7187, 8895, 4670]",4
2592,2458,"[6534, 6966, 7595, 8461, 9748]","[2592, 6534, 6966, 7595, 8461, 9748, 2458]",6
8440,3123,"[8579, 1957]","[8440, 8579, 1957, 3123]",3
6627,8193,"[7786, 7884]","[6627, 7786, 7884, 8193]",3
4157,9518,"[7168, 8798, 9667, 4879, 1998]","[4157, 7168, 8798, 9667, 4879, 1998, 9518]",6
2580,7201,"[6348, 6451, 3770, 2336]","[2580, 6348, 6451, 3770, 2336, 7201]",5
6635,7900,"[7201, 5854]","[6635, 7201, 5854, 7900]",3
6370,10147,"[9089, 1086, 8696, 9018]","[6370, 9089, 1086, 8696, 9018, 10147]",5
291,8330,"[1152, 9330, 1857, 6236]","[291, 1152, 9330, 1857, 6236, 8330]",5
9479,4630,"[9667, 8801]","[9479, 9667, 8801, 4630]",3
3549,7784,"[6574, 2109, 704, 7048]","[3549, 6574, 2109, 704, 7048, 7784]",5
1518,8501,"[6680, 7928, 8296, 10092]","[1518, 6680, 7928, 8296, 10092, 8501]",5
1250,10081,"[6131, 9855, 9907]","[1250, 6131, 9855, 9907, 10081]",4
6228,6070,"[6330, 9342, 1830]","[6228, 6330, 9342, 1830, 6070]",4
182,10126,"[8940, 4930, 5607, 9787, 7552]","[182, 8940, 4930, 5607, 9787, 7552, 10126]",6
6861,9363,"[7067, 9878, 9978, 9543, 7392]","[6861, 7067, 9878, 9978, 9543, 7392, 9363]",6
7400,3919,"[10109, 4837, 9448, 3049, 9758]","[7400, 10109, 4837, 9448, 3049, 9758, 3919]",6
8482,7498,"[9729, 9898, 7477]","[8482, 9729, 9898, 7477, 7498]",4
8923,9312,"[9145, 9791, 8427]","[8923, 9145, 9791, 8427, 9312]",4
9390,3290,"[9452, 7949, 1575]","[9390, 9452, 7949, 1575, 3290]",4
2752,7700,"[5241, 9468, 8296, 8931, 2840]","[2752, 5241, 9468, 8296, 8931, 2840, 7700]",6
10143,9904,"[1741, 6982, 9377]","[10143, 1741, 6982, 9377, 9904]",4
1019,6771,"[8663, 3873, 9976, 5972]","[1019, 8663, 3873, 9976, 5972, 6771]",5
714,9503,"[3981, 5247, 8682]","[714, 3981, 5247, 8682, 9503]",4
10050,3818,"[877, 2006, 4585, 5705]","[10050, 877, 2006, 4585, 5705, 3818]",5
2881,7865,"[5826, 9704]","[2881, 5826, 9704, 7865]",3
5372,9158,"[1035, 3518]","[5372, 1035, 3518, 9158]",3
5610,4670,"[6511, 1741, 3373]","[5610, 6511, 1741, 3373, 4670]",4
9194,7067,"[10157, 4172]","[9194, 10157, 4172, 7067]",3
2610,7981,"[2976, 9674, 491, 1749, 7083]","[2610, 2976, 9674, 491, 1749, 7083, 7981]",6
4146,1219,"[5436, 6984, 9563, 1464]","[4146, 5436, 6984, 9563, 1464, 1219]",5
5771,6899,"[9942, 10183, 9903, 5152]","[5771, 9942, 10183, 9903, 5152, 6899]",5
6481,9828,"[8271, 3928, 4699, 4734]","[6481, 8271, 3928, 4699, 4734, 9828]",5
9370,3719,"[2102, 9135, 9267, 3646, 10133]","[9370, 2102, 9135, 9267, 3646, 10133, 3719]",6
4810,3964,"[9600, 9753, 9807, 9822]","[4810, 9600, 9753, 9807, 9822, 3964]",5
3444,6852,"[4120, 7087, 8011, 2972]","[3444, 4120, 7087, 8011, 2972, 6852]",5
1356,311,"[8540, 9427, 9011, 369, 103]","[1356, 8540, 9427, 9011, 369, 103, 311]",6
7757,8980,"[8339, 9461, 8140, 39, 8524]","[7757, 8339, 9461, 8140, 39, 8524, 8980]",6
2188,7723,"[4033, 3961]","[2188, 4033, 3961, 7723]",3
2996,1669,"[8321, 4997, 1414, 6401, 9702]","[2996, 8321, 4997, 1414, 6401, 9702, 1669]",6
5948,4319,"[5417, 960, 9601, 558, 1466]","[5948, 5417, 960, 9601, 558, 1466, 4319]",6
657,5534,"[7219, 7369, 4501]","[657, 7219, 7369, 4501, 5534]",4
5582,8818,"[7700, 9290, 10010]","[5582, 7700, 9290, 10010, 8818]",4
5253,9572,"[6978, 8232, 6798, 6118, 7150]","[5253, 6978, 8232, 6798, 6118, 7150, 9572]",6
10004,6345,"[7207, 7765]","[10004, 7207, 7765, 6345]",3
4105,5468,"[8296, 8931, 3531]","[4105, 8296, 8931, 3531, 5468]",4
9409,1407,"[9875, 442]","[9409, 9875, 442, 1407]",3
8702,45,"[9850, 10110, 10147, 7335]","[8702, 9850, 10110, 10147, 7335, 45]",5
7567,3997,"[7872, 7908]","[7567, 7872, 7908, 3997]",3
1972,7085,"[7024, 9807, 10143]","[1972, 7024, 9807, 10143, 7085]",4
4938,8675,"[5339, 6213, 9173, 9576]","[4938, 5339, 6213, 9173, 9576, 8675]",5
1023,8540,"[3089, 3715, 9583, 832, 9310]","[1023, 3089, 3715, 9583, 832, 9310, 8540]",6
4867,8657,"[5027, 9660, 9187, 8660]","[4867, 5027, 9660, 9187, 8660, 8657]",5
8413,765,"[10126, 2500, 4439, 558]","[8413, 10126, 2500, 4439, 558, 765]",5
2880,3736,"[6579, 8473, 4195, 3113]","[2880, 6579, 8473, 4195, 3113, 3736]",5
6450,2015,"[7971, 8463, 8945]","[6450, 7971, 8463, 8945, 2015]",4
7673,6231,"[2584, 4316, 2793]","[7673, 2584, 4316, 2793, 6231]",4
6613,6902,"[8217, 9022, 9357]","[6613, 8217, 9022, 9357, 6902]",4
8829,2235,"[9537, 9611, 9260, 6835]","[8829, 9537, 9611, 9260, 6835, 2235]",5
8250,7475,"[1753, 822]","[8250, 1753, 822, 7475]",3
1695,5474,"[311, 9997, 3632, 8480]","[1695, 311, 9997, 3632, 8480, 5474]",5
1779,9961,"[231, 4637, 7082, 6590, 9361]","[1779, 231, 4637, 7082, 6590, 9361, 9961]",6
2493,7319,"[9211, 7334, 451, 6375]","[2493, 9211, 7334, 451, 6375, 7319]",5
5406,9657,"[10031, 652]","[5406, 10031, 652, 9657]",3
598,5417,"[8032, 8712, 9109, 9512, 4806]","[598, 8032, 8712, 9109, 9512, 4806, 5417]",6
6201,7723,"[8596, 9128, 5099, 3153]","[6201, 8596, 9128, 5099, 3153, 7723]",5
6136,7845,"[960, 898]","[6136, 960, 898, 7845]",3
2293,8124,"[2620, 4689, 7447, 9339]","[2293, 2620, 4689, 7447, 9339, 8124]",5
6919,22,"[3407, 3339, 2584, 10195]","[6919, 3407, 3339, 2584, 10195, 22]",5
2520,4867,"[7135, 8296, 3769]","[2520, 7135, 8296, 3769, 4867]",4
3224,7880,"[4533, 7006, 7276, 267, 6859]","[3224, 4533, 7006, 7276, 267, 6859, 7880]",6
1472,8773,"[8938, 1459, 3527, 8198, 8640]","[1472, 8938, 1459, 3527, 8198, 8640, 8773]",6
6332,5164,"[5005, 7914]","[6332, 5005, 7914, 5164]",3
9109,9822,"[7700, 5201, 7281, 9807]","[9109, 7700, 5201, 7281, 9807, 9822]",5
7111,9407,"[1219, 955, 6810, 7279, 8495]","[7111, 1219, 955, 6810, 7279, 8495, 9407]",6
7875,4109,"[4111, 2934]","[7875, 4111, 2934, 4109]",3
6249,5843,"[4175, 3292, 626]","[6249, 4175, 3292, 626, 5843]",4
6479,3820,"[1525, 9141, 8585, 8186]","[6479, 1525, 9141, 8585, 8186, 3820]",5
4002,1741,"[7203, 7353, 8481, 10140, 10143]","[4002, 7203, 7353, 8481, 10140, 10143, 1741]",6
8422,4236,"[1178, 9770, 5091, 9670, 8378]","[8422, 1178, 9770, 5091, 9670, 8378, 4236]",6
6288,2506,"[9712, 9300, 9471, 4825]","[6288, 9712, 9300, 9471, 4825, 2506]",5
2972,9832,"[8233, 2640, 5967, 8007]","[2972, 8233, 2640, 5967, 8007, 9832]",5
9403,1202,"[4670, 9303, 10146, 5307]","[9403, 4670, 9303, 10146, 5307, 1202]",5
9846,3695,"[7143, 1875, 1533]","[9846, 7143, 1875, 1533, 3695]",4
3531,6661,"[7534, 10044, 10166, 1984]","[3531, 7534, 10044, 10166, 1984, 6661]",5
2968,3881,"[6635, 7465]","[2968, 6635, 7465, 3881]",3
9732,4100,"[7143, 8543, 3548, 9954]","[9732, 7143, 8543, 3548, 9954, 4100]",5
7668,10055,"[5209, 8964, 9749]","[7668, 5209, 8964, 9749, 10055]",4
6804,994,"[10038, 2948, 2639, 1015]","[6804, 10038, 2948, 2639, 1015, 994]",5
4432,4990,"[4196, 3199, 6824, 3531, 3505]","[4432, 4196, 3199, 6824, 3531, 3505, 4990]",6
6620,5964,"[2077, 1560, 2142]","[6620, 2077, 1560, 2142, 5964]",4
4247,7623,"[8543, 2979, 6078, 3139]","[4247, 8543, 2979, 6078, 3139, 7623]",5
6742,9896,"[6347, 955, 2125, 8500, 9263]","[6742, 6347, 955, 2125, 8500, 9263, 9896]",6
9292,2249,"[8079, 4342, 9770, 8446, 1120]","[9292, 8079, 4342, 9770, 8446, 1120, 2249]",6
3190,8126,"[8486, 4397, 6678]","[3190, 8486, 4397, 6678, 8126]",4
8846,3537,"[5872, 4879, 4694]","[8846, 5872, 4879, 4694, 3537]",4
4173,3153,"[8750, 5584, 7864]","[4173, 8750, 5584, 7864, 3153]",4
4184,6295,"[8663, 2379]","[4184, 8663, 2379, 6295]",3
9643,7439,"[8663, 3206, 7056]","[9643, 8663, 3206, 7056, 7439]",4
4570,7059,"[7533, 5427]","[4570, 7533, 5427, 7059]",3
